id_empresa,nome_empresa_ficticio,setor_economico,subsetor,pais,regiao,ano_referencia,porte_empresa,estagio_maturidade,split_ml,receita_bruta_usd_m,receita_liquida_usd_m,receita_liquida_t_1_usd_m,receita_liquida_t_2_usd_m,receita_recorrente_usd_m,receita_internacional_usd_m,crescimento_receita_pct,taxa_crescimento_anual_pct,lucro_bruto_usd_m,ebitda_usd_m,margem_ebitda_pct,lucro_operacional_usd_m,margem_operacional_pct,lucro_liquido_usd_m,margem_liquida_pct,margem_bruta_pct,roa_pct,roe_pct,roi_pct,ativos_totais_usd_m,passivos_totais_usd_m,divida_curto_prazo_usd_m,divida_longo_prazo_usd_m,divida_total_usd_m,patrimonio_liquido_usd_m,debt_to_equity,indice_alavancagem,cobertura_juros,ativos_circulantes_usd_m,passivos_circulantes_usd_m,caixa_usd_m,equivalentes_caixa_usd_m,capital_giro_usd_m,liquidez_corrente,liquidez_seca,liquidez_imediata,fluxo_operacional_usd_m,fluxo_investimentos_usd_m,fluxo_financiamentos_usd_m,fluxo_caixa_livre_usd_m,fluxo_caixa_livre_t_1_usd_m,variacao_caixa_usd_m,custos_operacionais_usd_m,despesas_administrativas_usd_m,despesas_financeiras_usd_m,investimentos_capex_usd_m,opex_usd_m,giro_ativo,giro_estoque,prazo_medio_recebimento_dias,prazo_medio_pagamento_dias,valor_mercado_estimado_usd_m,numero_funcionarios,market_share_estimado_pct,participacao_internacional_pct,indice_solvencia,indice_cobertura,indice_eficiencia_0_100,indice_risco_financeiro_0_100,indice_saude_financeira_0_100,score_financeiro_geral_0_100,target_deterioracao_financeira,target_probabilidade_deterioracao_pct,target_classe_risco,target_faixa_saude_financeira,target_probabilidade_insolvencia_pct,target_tende_crescer_proximo_periodo,target_fluxo_caixa_livre_proximo_periodo_usd_m,target_crescimento_receita_proximo_periodo_pct
EMP03994,Sigma Produtos Serviços,Bens de Consumo,Higiene e Beleza,Estados Unidos,América do Norte,2025,Média,Madura,treino,569.0384,541.882,591.48,649.3979,266.4061,239.13,-8.3854,-8.6524,222.0317,75.0888,13.857,57.923,10.6892,29.2245,5.3931,40.9742,4.3503,11.3853,9.7305,671.7804,415.0935,91.0341,140.5555,231.5896,256.687,0.9022,2.6171,3.3807,193.0826,158.3853,51.5066,28.7303,34.6974,1.2191,0.8723,0.5066,50.9867,-11.8573,17.301,38.6671,49.6795,56.4305,421.0631,45.7302,17.1335,12.3196,466.7932,0.8066,5.823,34.8715,47.0229,1108.76,249,19.5801,44.1295,1.6184,2.2401,52.8249,16.0142,84.8187,70.7967,Não,1.5143,Baixo,Excelente,0.6989,Não,45.4566,0.3284
EMP03995,Solidez Mobility Group,Logística e Transportes,Portos e Terminais,Alemanha,Europa,2025,Grande,Madura,treino,3008.3253,2901.0766,2332.4956,2091.033,1638.882,1205.9195,24.3765,17.7875,770.501,253.9522,8.7537,33.175,1.1435,-79.7109,-2.7476,26.5591,-3.2054,-8.923,1.2829,2486.766,1593.4488,452.1014,435.2469,887.3483,893.3172,0.9933,2.7837,0.4689,650.7009,553.8506,122.4257,75.8463,96.8503,1.1749,0.4464,0.358,137.27,-385.725,57.2503,-248.455,-205.544,-191.2047,2387.2359,259.8885,70.7463,385.725,2647.1244,1.1666,0.6588,75.9814,29.7453,1979.6308,14232,28.0,41.568,1.5606,1.6694,51.6303,61.9208,42.4056,29.1741,Não,45.664,Médio,Atenção,19.9299,Sim,-146.7486,14.0424
EMP03996,Crescent Build Global,Construção Civil,Materiais de Construção,Estados Unidos,América do Norte,2025,Média,Expansão,treino,112.4948,106.2145,84.0064,66.4486,5.4096,30.5208,26.4362,26.4297,19.4683,4.7634,4.4847,2.7605,2.599,-5.1302,-4.83,18.3293,-3.9519,-21.6786,2.503,129.8136,106.149,39.3812,27.6195,67.0007,23.6646,2.8313,5.4856,0.3268,29.3016,27.318,5.6872,3.8712,1.9836,1.0726,0.4076,0.3499,-2.5747,-3.7192,11.6492,-6.6449,-5.2524,5.3553,95.7497,5.7014,8.4468,4.0702,101.4511,0.8182,1.8104,86.582,79.3163,67.2362,249,0.122,28.7351,1.2229,0.3066,49.1478,91.2005,7.3701,5.5122,Sim,76.4846,Alto,Crítica,68.5964,Não,-10.9058,14.228
EMP03997,Integra Mercantil Soluções,Varejo,Moda e Vestuário,México,América Latina,2025,Pequena,Madura,treino,11.6375,10.8191,12.0827,12.4575,2.1439,0.0,-10.4581,-6.8077,5.5988,0.904,8.3553,0.5977,5.5243,0.2757,2.5481,51.7495,4.6042,13.0873,10.8341,5.9876,3.8811,0.6394,1.3146,1.954,2.1065,0.9276,2.8425,2.7297,1.6411,1.0545,0.2884,0.1516,0.5867,1.5564,0.5914,0.4173,0.6846,-0.3691,0.1592,0.3155,0.3247,0.4747,9.1077,0.8074,0.219,0.3691,9.9151,1.8069,5.1131,7.4294,52.6897,5.2374,49,0.1616,0.0,1.5427,2.7061,51.6346,16.8198,87.0706,72.4864,Não,1.4388,Baixo,Excelente,0.6248,Sim,0.3607,6.9074
EMP03998,Integra Connect Operações,Telecomunicações,Serviços Digitais,Japão,Ásia,2025,Pequena,Expansão,validacao,8.7915,8.4,7.8752,7.94,7.2925,3.4196,6.6634,2.8558,4.6112,3.0494,36.3023,2.1137,25.1629,1.2416,14.7815,54.8958,4.6191,18.0733,8.9042,26.8807,20.0106,3.715,6.7089,10.4238,6.87,1.5173,3.9127,4.7089,5.5027,5.7783,1.8703,1.0536,-0.2756,0.9523,0.8443,0.506,2.2193,-1.4662,2.5181,0.6727,0.6803,3.2713,4.9717,0.3789,0.4489,1.5467,5.3506,0.3125,6.071,47.2307,89.7083,14.9659,17,0.4435,40.7093,1.3433,2.7286,59.1571,13.5262,96.1686,79.511,Não,1.9534,Baixo,Excelente,0.7299,Sim,0.5318,7.4313
EMP03999,Pioneira Seguros Global,Bancos e Serviços Financeiros,Seguros,Japão,Ásia,2025,Grande,Expansão,treino,643.4302,624.7174,534.889,495.2746,520.9649,238.4911,16.7938,12.3101,340.876,191.0563,30.5828,180.7476,28.9327,96.8178,15.4979,54.5648,1.2403,60.7322,8.1339,7806.2514,7646.8338,501.2374,803.2582,1304.4956,159.4176,8.1829,48.9673,4.6457,2732.2699,2651.7331,440.3986,106.8322,80.5368,1.0304,1.0304,0.2064,104.3524,-8.638,15.789,94.8324,91.5244,111.5033,359.2125,74.4485,38.906,9.5199,433.661,0.08,0.0,0,0,785.8856,2711,0.2881,38.1758,1.0208,1.4796,56.933,37.4514,69.1568,55.6057,Não,16.2103,Baixo,Boa,18.4264,Sim,122.3845,6.3752
EMP04000,Progressa Data Group,Tecnologia,Serviços de TI,Reino Unido,Europa,2025,Média,Madura,treino,449.6841,443.2807,377.3039,331.0435,316.0586,116.4276,17.4864,15.7169,244.54,106.9668,24.1307,81.7152,18.4342,43.2996,9.768,55.1659,7.6913,16.1751,15.0411,562.9671,295.2746,64.6909,81.5475,146.2384,267.6924,0.5463,2.103,4.98,129.9902,126.8001,16.1396,8.6029,3.1901,1.0252,0.8379,0.1951,74.208,-32.8599,32.687,39.8231,33.4073,74.035,269.3786,66.9353,16.4085,34.3848,336.3139,0.7874,8.3686,51.0312,34.3001,710.7784,249,6.4875,26.265,1.9066,3.813,55.6883,7.9494,89.7442,81.0479,Não,1.2223,Baixo,Excelente,0.3521,Sim,36.2702,32.8701
EMP04001,Horizonte Power Group,Energia,Petróleo e Gás,Japão,Ásia,2025,Grande,Madura,treino,4628.7771,4440.8973,3693.7661,3197.6655,2726.2329,1539.7261,20.2268,17.8471,1378.6893,977.4933,22.0112,710.579,16.0008,274.3715,6.1783,31.0453,2.4664,9.6085,6.6636,11124.5277,8269.0331,1916.3905,2402.226,4318.6166,2855.4946,1.5124,3.8958,2.0092,1017.4699,1410.8735,103.365,45.2569,-393.4036,0.7212,0.4577,0.1053,578.3626,-612.5815,819.3256,-99.9026,-83.1276,785.1066,3287.6906,175.7134,353.6684,678.2652,3463.4039,0.3992,8.2376,48.7542,61.7998,3424.4504,6467,28.0,34.6715,1.3453,1.3992,53.7771,74.8185,23.7331,29.3271,Não,68.558,Alto,Crítica,37.275,Não,-262.8028,10.0697
EMP04002,Orion Log Global,Logística e Transportes,Operador Logístico,Estados Unidos,América do Norte,2025,Média,Madura,validacao,223.2695,215.4877,194.8602,161.3023,113.5315,41.0884,10.5858,15.5822,44.7981,27.7761,12.8899,10.2132,4.7396,6.1096,2.8353,20.7892,2.9364,8.7254,5.5435,208.0664,138.0451,32.1427,40.885,73.0277,70.0213,1.0429,2.9715,1.6646,25.0351,21.6901,14.3294,5.1979,3.3449,1.1542,0.4386,0.9003,26.8933,-26.7174,6.1947,0.1644,0.1453,6.3706,176.3832,11.3284,6.1355,26.7289,187.7116,1.0357,0.4466,42.7095,19.5267,265.727,249,0.4048,19.0677,1.5072,2.33,52.6434,42.717,59.9029,52.4884,Sim,18.2538,Baixo,Atenção,7.3131,Não,-2.2641,12.3292
EMP04003,Delta Mobility Empreendimentos,Logística e Transportes,Transporte Rodoviário,Alemanha,Europa,2025,Grande,Madura,teste,22906.2352,21408.9722,18512.5497,14822.252,10293.3032,2034.5255,15.6457,20.1824,5251.4242,3470.9463,16.2126,2069.9494,9.6686,1179.6947,5.5103,24.5291,5.1685,18.6294,10.2113,22824.8583,16492.4156,2120.6962,6394.0408,8514.737,6332.4427,1.3446,3.6044,2.7895,7922.3419,6415.9728,1432.4792,586.2977,1506.3691,1.2348,0.4692,0.3146,2781.656,-2051.3116,-623.7084,515.0927,404.6647,106.6359,16170.2949,1767.7311,742.0391,2266.5633,17938.0259,0.938,0.5848,43.623,35.5945,19443.767,97883,28.0,9.5031,1.384,3.0887,53.4036,14.156,84.3928,72.2731,Não,1.2427,Baixo,Excelente,0.8368,Não,146.0347,-3.5359
EMP04004,Sigma Pharma Operações,Saúde,Farmacêutica,Índia,Ásia,2025,Pequena,Madura,treino,17.4313,16.5882,16.0329,13.9102,10.3028,4.093,3.463,9.2025,10.0583,2.9834,17.9853,2.12,12.7804,1.2641,7.6206,60.6357,5.8727,12.5286,10.0394,21.5254,11.4356,1.3658,4.06,5.4258,10.0898,0.5377,2.1334,4.5709,14.8812,5.8514,3.5853,0.9198,9.0298,2.5432,2.3242,0.7699,2.2949,-0.6353,-0.268,1.6416,1.4459,1.3917,12.1215,1.4833,0.4638,0.6533,13.6047,0.7706,5.096,59.8559,37.4607,69.953,49,0.2688,24.6743,1.8823,4.204,54.1094,1.0,99.0,82.865,Não,0.5,Baixo,Excelente,0.1,Sim,1.1413,8.2716
EMP04005,Prime Digital Capital,Tecnologia,Serviços de TI,Reino Unido,Europa,2025,Pequena,Madura,teste,37.6895,36.4804,27.5926,22.1706,29.1986,19.8969,32.2109,28.2747,23.709,6.8567,18.7956,5.4883,15.0445,3.6918,10.12,64.991,9.8882,19.9691,14.6268,37.3356,18.8479,1.4378,8.1478,9.5856,18.4877,0.5185,2.0195,7.6729,12.5621,5.6367,4.6673,1.3387,6.9254,2.2286,1.8184,1.0655,4.1575,-2.7302,-0.7657,1.1364,0.8813,0.6615,27.1672,2.4565,0.7153,3.0211,29.6237,0.9771,5.5226,45.6989,26.7354,235.3746,49,8.1539,54.5414,1.9809,7.0391,54.5955,1.3956,99.0,90.9836,Não,0.5,Baixo,Excelente,0.1,Sim,1.251,26.8648
EMP04006,Valor Pharma Brasil,Saúde,Hospitais,Estados Unidos,América do Norte,2025,Média,Madura,treino,162.2205,152.9385,145.6858,145.8746,93.051,32.0145,4.9783,2.3926,98.9665,33.6118,21.9773,26.8907,17.5827,18.5401,12.1226,64.71,9.9223,22.5325,15.7146,186.852,104.5705,27.1445,30.8068,57.9514,82.2815,0.7043,2.2709,6.7979,41.8996,30.6991,26.9786,3.6021,11.2005,1.3648,0.9816,0.9961,23.6488,-9.5318,0.5606,14.1171,12.8959,14.6777,104.2982,15.0285,3.9557,9.5318,119.3266,0.8185,4.5868,66.4818,29.7476,481.9662,249,13.7221,20.9329,1.7869,3.8015,55.3682,1.6633,99.0,91.191,Não,0.5,Baixo,Excelente,0.1362,Sim,13.8576,6.8807
EMP04007,Vértice Professional Operações,Serviços Empresariais,Educação Corporativa,Estados Unidos,América do Norte,2025,Pequena,Inicial,teste,16.2734,15.6164,14.1623,12.8138,11.3118,7.2067,10.2675,10.3956,7.6652,2.5799,16.5203,2.1535,13.7897,1.5714,10.0628,49.0841,12.4273,24.4312,18.5459,12.6451,6.213,0.788,2.1306,2.9186,6.4321,0.4538,1.9659,11.2985,4.2499,2.6286,0.9307,0.3333,1.6213,1.6168,1.6168,0.4809,1.8329,-0.2898,-0.1425,1.5271,1.4238,1.4006,11.7677,1.2688,0.1906,0.3057,13.0365,1.235,0.0,58.2352,38.9365,37.674,49,3.5577,46.1486,2.0353,7.7606,54.1418,3.5382,93.4512,87.6853,Não,0.5,Baixo,Excelente,0.1,Sim,1.0785,10.567
EMP04008,Magna Home Serviços,Bens de Consumo,Higiene e Beleza,Índia,Ásia,2025,Grande,Expansão,treino,56900.3891,52999.8268,49613.8787,47821.2126,26391.0491,27446.458,6.8246,5.2754,5997.0019,-3552.7098,-6.7032,-5393.813,-10.177,-8893.7799,-16.7808,11.3151,-24.9394,-110.4159,-18.0699,35661.6276,27606.824,4971.1542,9178.1651,14149.3193,8054.8036,1.7566,4.4274,-1.9934,7162.7238,8021.7145,1575.3875,773.2772,-858.9907,0.8929,0.3393,0.2928,-5524.3401,-2251.6027,4702.1651,-7808.0025,-6584.4542,-3073.7777,53005.4907,3547.0459,2705.8004,2283.6623,56552.5366,1.4862,5.8649,28.1665,44.4266,115616.0486,177967,28.0,51.7859,1.2918,-0.9867,47.2124,99.0,3.6972,0.0,Sim,94.7805,Alto,Crítica,81.0268,Não,-3901.1386,2.8604
EMP04009,Global Advisory Indústrias,Serviços Empresariais,Consultoria,Austrália,Oceania,2025,Média,Madura,treino,120.9151,116.2308,119.6385,128.5477,70.8607,24.5991,-2.8483,-4.9114,60.2403,21.7876,18.7451,20.1354,17.3237,10.8262,9.3144,51.8281,16.5839,36.3937,28.4754,65.2816,35.5341,7.9653,12.7319,20.6971,29.7475,0.6958,2.1945,10.4656,20.808,15.8468,4.2127,2.775,4.9612,1.3131,1.3131,0.441,12.6702,-2.7772,-2.8947,9.5868,9.6091,6.9983,83.942,10.5013,1.924,3.0834,94.4432,1.7805,0.0,70.2954,26.1601,344.1227,249,0.1166,21.164,1.8372,6.4888,54.6716,6.8615,90.6413,86.0385,Não,0.5,Baixo,Excelente,0.1,Não,6.5664,-3.2654
EMP04010,Horizonte Bank Participações,Bancos e Serviços Financeiros,Seguros,Estados Unidos,América do Norte,2025,Média,Inicial,teste,36.9232,36.0465,34.7629,33.483,26.6801,3.2016,3.6924,3.7575,15.5524,9.1315,25.3324,8.5401,23.6918,-1.0969,-3.0429,43.1453,-0.3078,-12.6543,7.9214,356.299,347.6311,34.7187,43.6108,78.3296,8.6678,9.0368,41.1059,0.8822,145.0658,144.8629,22.9725,9.4758,0.203,1.0014,1.0014,0.224,-0.153,-0.5531,8.1126,-0.7261,-0.6668,7.4065,17.9796,8.9355,9.6803,0.5731,26.9151,0.1012,0.0,0,0,66.3115,137,2.4124,8.8818,1.0249,0.5732,49.6222,99.0,1.0,8.9363,Não,91.8971,Alto,Crítica,93.2108,Não,1.2447,-0.6043
EMP04011,Orion Materials Capital,Indústria,Química,Brasil,América Latina,2025,Média,Expansão,treino,241.2857,229.4217,219.3517,196.7239,91.8338,112.8672,4.5908,7.9913,55.3934,27.4201,11.9518,17.3735,7.5727,4.2482,1.8517,24.1448,2.5072,7.8535,11.6106,169.4415,115.3478,21.2951,41.7317,63.0268,54.0937,1.1651,3.1324,1.7642,64.8896,49.0594,3.5566,2.144,15.8301,1.3227,0.85,0.1162,11.3464,-16.0849,15.2242,-5.9266,-4.9353,10.4857,190.8841,11.1176,9.8479,17.2729,202.0017,1.354,7.5049,56.1892,72.8769,359.7247,249,5.3838,49.1964,1.469,2.0042,51.9911,60.9684,37.1747,37.4211,Não,37.6186,Médio,Crítica,14.2553,Não,-6.896,-0.0278
EMP04012,Solidez Fiber Indústrias,Telecomunicações,Serviços Digitais,França,Europa,2025,Grande,Expansão,treino,18672.276,17972.6682,16946.1623,16754.1557,14240.7003,5527.3917,6.0575,3.5726,8080.2427,6199.124,34.492,4582.9418,25.4995,2675.2214,14.8849,44.9585,11.9795,73.8152,24.5089,22331.5989,18707.3823,5769.4026,4682.8661,10452.2687,3624.2165,2.884,6.1618,4.6053,3104.5601,4076.9193,125.0674,64.8485,-972.3592,0.7615,0.4901,0.0466,4403.7764,-2897.5333,1111.145,1412.6801,1423.4683,2617.388,10562.3635,1211.1806,995.1447,2991.0963,11773.5442,0.8048,8.9413,42.1939,66.575,24025.6959,36195,28.0,30.7544,1.1937,3.0483,58.4641,38.272,62.9814,69.572,Não,12.4008,Baixo,Boa,4.5129,Sim,2067.6454,11.8939
EMP04013,Progressa Engenharia Sistemas,Construção Civil,Materiais de Construção,Estados Unidos,América do Norte,2025,Grande,Reestruturação,treino,1112.0089,1012.7786,1019.2523,1036.9058,194.6227,472.3606,-0.6351,-1.1703,254.8264,83.1627,8.2113,54.5705,5.3882,51.5918,5.0941,25.1611,4.7448,15.2675,6.2952,1087.3397,749.4214,74.5174,303.8246,378.342,337.9183,1.1196,3.2178,1.8675,345.3671,260.8395,21.6622,9.2904,84.5276,1.3241,0.5031,0.1187,86.5954,-39.8692,46.4884,44.2475,47.1095,93.2146,857.9732,71.6428,29.2217,42.3479,929.6159,0.9314,2.5878,95.6991,83.1104,538.6415,2271,3.4861,46.6401,1.4509,1.9506,51.3679,27.806,76.405,66.1068,Não,2.4741,Baixo,Boa,1.6693,Sim,7.5348,14.0348
EMP04014,Terranova Renova Indústrias,Energia,Serviços de Energia,México,América Latina,2025,Média,Madura,teste,256.0697,244.6136,200.4774,159.1692,197.759,59.0903,22.0156,23.9683,109.591,74.2864,30.3689,51.9854,21.252,24.5849,10.0505,44.8017,5.1193,14.7663,11.1713,480.2392,313.7464,76.2546,98.3863,174.6409,166.4929,1.0489,2.8844,2.6966,206.3472,140.0856,13.363,9.3523,66.2615,1.473,1.3577,0.1622,44.4492,-31.3133,-14.6328,11.6317,10.5834,-1.4969,159.7699,10.5573,19.2784,32.8175,170.3271,0.5094,8.3612,58.5366,58.3879,361.8085,249,28.0,24.1566,1.5307,2.2508,56.3341,2.5607,99.0,81.7587,Não,0.5,Baixo,Excelente,0.358,Sim,11.1361,14.7154
EMP04015,Prime Grãos Participações,Agronegócio,Produção Agrícola,França,Europa,2025,Pequena,Madura,validacao,51.6076,48.9228,50.7308,52.9055,15.8469,31.7882,-3.564,-3.8376,13.8711,7.804,15.9517,6.0032,12.2707,4.198,8.5809,28.353,11.1463,25.4402,16.4271,37.663,21.1615,2.6594,8.5128,11.1722,16.5015,0.677,2.2824,11.0873,15.8703,10.1178,3.097,0.6291,5.7525,1.5686,0.8006,0.3683,6.7406,-3.9562,-0.7462,2.6797,2.7312,2.0382,39.1653,1.9535,0.5414,4.0609,41.1187,1.299,4.5114,35.3002,45.6558,55.8423,49,0.0729,64.9762,1.7798,7.65,54.0088,2.8316,99.0,91.1016,Sim,0.5,Baixo,Excelente,0.1,Não,-0.8798,1.1583
EMP04016,Apex Energy Global,Energia,Petróleo e Gás,México,América Latina,2025,Pequena,Reestruturação,treino,1.6277,1.5828,1.9972,1.9569,1.2486,0.3841,-20.7482,-10.0636,0.2528,0.0653,4.1229,-0.0438,-2.7653,-0.3521,-22.2469,15.9731,-11.651,-66.3176,-1.372,3.0223,2.4914,0.5999,1.0675,1.6675,0.531,3.1404,5.692,-0.1352,0.4323,0.6066,0.1398,0.047,-0.1743,0.7126,0.5331,0.3079,-0.2765,-0.2574,0.3918,-0.5499,-0.7213,-0.1421,1.4334,0.0841,0.3237,0.2734,1.5176,0.5237,12.2171,28.1044,69.6932,0.8241,10,0.2624,24.2644,1.2131,0.1512,46.2268,99.0,1.0,0.0,Sim,95.8407,Alto,Crítica,84.4164,Não,-0.4566,-12.4046
EMP04017,Prime Rural Indústrias,Agronegócio,Trading Agrícola,México,América Latina,2025,Grande,Madura,treino,3969.9214,3755.2997,3445.3567,3158.4309,1701.6425,1117.4984,8.996,9.0402,679.7481,362.9091,9.6639,175.046,4.6613,-40.1632,-1.0695,18.101,-1.0682,-3.5983,4.112,3759.8145,2643.6453,843.5023,873.5184,1717.0206,1116.1692,1.5383,3.3685,0.6732,938.6403,776.7572,249.8634,126.9931,161.8831,1.2084,0.5752,0.4852,250.5389,-354.2886,237.4517,-115.0556,-101.3929,133.7021,3195.7052,196.6854,260.0378,365.5945,3392.3906,0.9988,6.2533,32.7252,44.3487,4208.1134,8328,28.0,29.7579,1.4222,0.8811,50.6944,88.7498,12.0854,14.4815,Sim,81.2035,Alto,Crítica,50.3185,Não,-439.4461,33.3192
EMP04018,Pioneira Transportes Serviços,Logística e Transportes,Aviação,Brasil,América Latina,2025,Grande,Madura,teste,26706.5074,26242.9901,26228.4661,27888.9023,15356.0649,4607.0926,0.0554,-2.9957,7048.7371,2935.6008,11.1862,745.138,2.8394,-1311.6174,-4.998,26.8595,-4.6629,-22.5108,2.7069,28128.9889,22302.3809,8532.2781,6208.6078,14740.8859,5826.6079,2.5299,4.8277,0.3261,7525.2893,7468.9411,554.849,395.6141,56.3482,1.0075,0.3829,0.1273,1072.712,-2417.3762,2418.3506,-1525.6357,-1598.3048,1073.6864,21331.7891,1975.6002,2285.2002,2598.3476,23307.3893,0.933,0.4814,57.7988,46.2044,24890.8661,102125,28.0,17.5555,1.2613,0.7683,50.6274,96.7629,1.0,0.4072,Sim,91.7916,Alto,Crítica,73.1366,Não,-2160.4708,2.8882
EMP04019,Inova Data Brasil,Tecnologia,Software SaaS,Canadá,América do Norte,2025,Grande,Madura,treino,2159.3385,2021.0188,1820.5623,1794.5953,1412.6233,1080.5284,11.0107,6.1211,1413.3589,455.3119,22.5288,355.1072,17.5707,240.4604,11.898,69.933,12.174,24.6058,18.5143,1975.1893,997.9378,108.5956,340.1108,448.7064,977.2515,0.4592,2.0212,12.3478,532.098,463.6915,134.6842,36.0275,68.4065,1.1475,0.9194,0.3682,339.1131,-116.6801,8.8873,216.3996,206.379,231.3204,1320.3953,245.3116,28.7586,122.7136,1565.7069,1.0232,5.745,66.0174,32.4178,15087.5829,14762,26.6976,53.4645,1.9793,9.4256,55.899,2.0497,96.4826,89.881,Não,0.5,Baixo,Excelente,0.1,Sim,360.1574,6.9436
EMP04020,Conecta Agro Operações,Agronegócio,Proteína Animal,Canadá,América do Norte,2025,Pequena,Expansão,treino,19.2731,18.4978,16.471,15.5591,7.1798,10.3966,12.3049,9.0355,4.037,2.6017,14.065,2.0011,10.8179,1.1299,6.1085,21.8243,6.3276,19.4206,12.3869,17.8574,12.0392,2.6767,3.5698,6.2464,5.8182,1.0736,3.0692,4.0264,4.7302,3.2462,0.9499,0.5448,1.484,1.4571,0.5537,0.4604,1.884,-1.7029,0.3366,-0.0408,-0.0365,0.5177,15.2815,0.6146,0.497,1.9249,15.896,1.0359,4.5036,51.4648,53.923,18.9437,33,0.9837,56.2046,1.4833,2.6581,53.0162,13.27,85.7556,75.3665,Não,2.5746,Baixo,Excelente,0.871,Não,-0.6961,15.0159
EMP04021,Solidez Data Sistemas,Tecnologia,Plataformas Digitais,México,América Latina,2025,Média,Madura,treino,424.8993,421.1784,427.3255,505.9069,271.1293,165.178,-1.4385,-8.7574,330.8413,137.1644,32.5668,119.5084,28.3748,76.4852,18.1598,78.5514,11.7474,20.5864,17.6029,651.0817,279.5487,40.8737,54.3827,95.2564,371.5329,0.2564,1.7524,11.4355,202.4217,85.0459,86.9793,24.5122,117.3758,2.3801,2.2625,1.311,94.7997,-27.0136,-2.2046,67.2827,65.1493,65.5815,236.9778,47.0362,10.4507,27.517,284.014,0.6469,9.0303,50.4958,22.5532,2092.6439,249,28.0,39.2181,2.329,7.7024,58.8531,1.0,96.3129,90.3076,Não,0.5,Baixo,Excelente,0.1,Sim,55.0297,5.8496
EMP04022,Global Med Empreendimentos,Saúde,Diagnósticos,Brasil,América Latina,2025,Pequena,Expansão,validacao,8.3222,7.9892,7.2204,7.0057,4.7108,2.5048,10.6463,6.7885,3.9499,1.2451,15.5844,0.887,11.1027,0.1213,1.5187,49.4402,1.1232,3.2127,8.0747,10.8015,7.0251,1.4635,2.9946,4.4581,3.7765,1.1805,2.8602,1.1227,2.4936,2.0926,0.7376,0.4223,0.4009,1.1916,0.6977,0.5543,0.4425,-0.3923,0.3485,0.0353,0.0318,0.3987,5.9225,0.8216,0.7901,0.4072,6.7441,0.7396,3.908,49.5974,53.398,34.3101,49,0.0065,31.3524,1.5376,1.1818,51.4655,59.0804,37.5286,34.778,Sim,32.6723,Médio,Crítica,16.5149,Não,-0.0241,12.8107
EMP04023,Estratega Renova International,Energia,Petróleo e Gás,Austrália,Oceania,2025,Média,Inicial,treino,62.3117,59.5595,54.7071,55.8993,44.14,22.4456,8.8698,3.2221,17.0554,10.8937,18.2905,5.1,8.5628,0.2674,0.449,28.6359,0.1668,0.5492,3.1914,160.3522,111.6558,29.2764,29.5566,58.8329,48.6963,1.2082,3.2929,1.0097,31.3358,31.6535,9.1942,4.6255,-0.3177,0.99,0.7436,0.4366,7.5616,-13.0917,7.7314,-5.8497,-6.3262,2.2013,45.2569,3.4089,5.0512,13.4113,48.6658,0.3714,5.45,33.8119,20.1126,106.4662,85,3.0888,37.6861,1.4361,1.0555,52.5789,84.1866,12.054,17.2712,Não,76.2286,Alto,Crítica,45.0344,Não,-5.317,1.0152
EMP04024,Magna Renova Indústrias,Energia,Serviços de Energia,Austrália,Oceania,2025,Média,Madura,treino,163.5923,156.6069,187.9941,212.6944,99.7392,30.3712,-16.6958,-14.1921,7.483,5.9169,3.7782,-10.4005,-6.6412,-27.0746,-17.2882,4.7782,-10.2415,-46.9705,-4.2045,264.361,206.7193,59.5697,56.5925,116.1622,57.6417,2.0152,4.5863,-0.5304,41.73,53.278,2.3877,0.6222,-11.5479,0.7833,0.5076,0.0565,-11.4155,-20.9258,40.369,-32.7399,-31.8769,8.0277,143.4133,7.2767,19.6092,21.3244,150.69,0.5924,10.1533,47.4231,57.871,82.2881,165,0.338,19.3933,1.2788,0.1951,47.9058,99.0,1.0,0.0,Sim,96.4032,Alto,Crítica,78.9031,Não,-28.6111,-13.8941
EMP04025,Magna Connect Sistemas,Telecomunicações,Banda Larga,Canadá,América do Norte,2025,Média,Inicial,treino,249.8478,237.1885,208.4457,191.9414,187.4273,79.1997,13.7891,11.1636,122.4377,78.4915,33.0924,51.4689,21.6996,34.1012,14.3773,51.6204,10.37,40.3914,16.4757,328.8455,244.4186,68.644,88.4668,157.1108,84.4269,1.8609,3.895,3.9359,59.4607,66.6985,23.4273,14.1742,-7.2379,0.8915,0.6766,0.5638,62.3538,-35.3362,16.5638,25.1654,23.827,43.5814,146.3031,12.394,13.0768,37.1884,158.6971,0.7213,8.007,50.0859,65.9507,273.7246,249,5.7018,33.391,1.3454,3.0862,57.9976,6.0556,99.0,91.8196,Não,1.3619,Baixo,Excelente,0.7201,Sim,47.0283,12.8392
